author id,author username,is_verified_user,followers_count,following_count,tweet_count,listed_count,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,Label
60808331,anvegasa,FALSE,57,0,34,0,2012-09-20 05:18:09+00:00, ,248652242813603841,en,0,0,0,0,Twitter Web Client,"If EUR/USD breaks out and closes below 1.2981 level today, this will indicate a considerable bearish strength.",
211764621,fxonefa,FALSE,304,94,20849,4,2012-09-20 04:44:31+00:00, ,248643778469036032,en,0,0,0,0,Twitter Web Client,"Rand opens weaker at 8.3327 to the USD , 10.84 to the Euro and 13.50 to the Pound , Gold lower $1765 ,Oil lower $108 ...Eur/Usd at 1.3008",
22973153,IlyaSpivak,FALSE,52389,341,33870,1028,2012-09-20 04:10:35+00:00, ,248635241894404097,en,0,0,0,0,Echofon,"@Green4u2use The Fed's actions are supporting risk appetite, which is a corollary force keeping the EUR (and many others) elevated vs USD",
472634603,MarcPMarkets,FALSE,4128,44,5076,130,2012-09-20 04:06:25+00:00, ,248634193184186368,en,0,0,0,0,SocialOomph,@saraeisenfx Sara! Interested in why the USD and EUR act so differently in contrast to similar measures taken by their central banks?,
17752639,nate,FALSE,1689,397,19556,142,2012-09-20 03:55:47+00:00, ,248631516572291072,en,0,0,1,0,TweetDeck,"Love being able to bill our customers in AUD, EUR, GBP and USD. All powered by @bnzbank #choice",
239140010,gpapa20031976,FALSE,33,103,328,0,2012-09-20 03:00:37+00:00, ,248617635112173568,en,0,0,1,0,Twitter Web Client,"@JamieSaettele getting nervous with AUD/USD, what about the EUR/USD trade? have you trgiggered?. And also USD/JPY are you still on it?",
771500222,Marc062149,FALSE,37,3,182,0,2012-09-19 22:40:31+00:00, ,248552175830188032,en,0,0,0,0,Twitter Web Client,I have exited the EUR/USD and will buy lower. I will build with the EUR/JPY. The USD/CHF has held above its trigger line.,
820555915,IKON_NZ,FALSE,26,140,307,0,2012-09-19 21:45:12+00:00, ,248538254381572097,en,0,0,0,0,Twitter Web Client,"#EUR/USD (#Euro) ranged between 1.2992 and 1.3084 on Wednesday, finished close to Tuesday's price of 1.3050",
252571367,rioseco751,FALSE,715,0,14046,34,2012-09-19 18:54:27+00:00, ,248495284517236737,en,0,0,1,0,Twitter for iPhone,"@Forex4jay eur/cad is looking 1,3000. Usd/cad trying to break higher. And eur/usd is a rocket. So i would like to see eur/cad higher.",
21006247,ConBruce,FALSE,154,72,3679,2,2012-09-19 18:30:02+00:00, ,248489140453253120,en,0,0,0,0,Twitter Web Client,"Half position long Eur/Usd @ 75 and full position @ 90
Be mindfull of news in the AM tomorrow.
German PPI and PMI.",
243841016,Mr_HKhan,FALSE,297,1925,4981,5,2012-09-19 17:52:48+00:00, ,248479770738839552,en,0,0,0,0,Twitter for Android,1.3070.. Magic number of the day for eur/usd.. Just couldnt break it.. Shame i missed the chance to short again. Noy chilling and cba,
833567743,DaxDeluxe,FALSE,2,0,9,0,2012-09-19 16:01:47+00:00, ,248451830525358080,en,0,0,0,0,Twitter Web Client,"If you got #Zynga (US98986T1088) in your #portfolio and got some patience, hold it. (+7,63% in EUR, +3,91% in USD atm)",
217808925,Chartistgroup,FALSE,419,19,1602,9,2012-09-19 14:12:43+00:00, ,248424386586095617,en,0,0,0,0,Twitter Web Client,EUR/USD: T1 reached at 1.3045 (+35 pips). Close half position and move stop at breakeven.,
426722004,RiskR3ward,FALSE,13627,426,25696,309,2012-09-19 13:42:43+00:00, ,248416836524331008,en,0,0,0,0,Twitter Web Client,"Tides changing? I got stopped out on some EUR/USD, GBPJPY and EURJPY longs this week.",
338883356,abshiresmith,FALSE,1345,1036,10403,41,2012-09-19 13:41:43+00:00, ,248416582462754816,en,0,0,0,0,Hootsuite,Yen trading session highs against USD and EUR,
41491318,kingblitzs,FALSE,84,102,2629,3,2012-09-19 13:25:21+00:00, ,248412462754447360,en,0,0,0,0,StockTwits Web,$eurusd to compliment my shorts with overnight rates.ill separate my position short at EUR/USD and EUR/AUD,
29708582,FXDIRK,FALSE,31587,3555,42492,504,2012-09-19 11:02:10+00:00, ,248376429920784385,en,0,0,0,0,Twitter Web Client,"@Devfxtrader GM mate - only FGBL, EUR/USD, AUD/USD/NZD/USD and DAX right now - no JPY-pairs right now #FXDIRK",
248379272,askobidcom,FALSE,4673,5823,80657,57,2012-09-19 10:32:11+00:00, ,248368886829961216,en,0,0,0,0,dlvr.it,"[Breaking news] EUR/USD: the market is retreating from the resistance at 1.3145, and could now test the level at 1.30 again.",
248402525,MaryColvard,FALSE,3221,3778,71870,0,2012-09-19 10:32:07+00:00, ,248368869998223360,en,0,0,0,0,dlvr.it,"[News Now] EUR/USD: the market is retreating from the resistance at 1.3145, and could now test the level at 1.30 again.",
252009435,fxcmn,FALSE,3578,4395,91647,24,2012-09-19 10:32:04+00:00, ,248368857377542144,en,0,0,0,0,dlvr.it,"Currency News &gt;&gt; EUR/USD: the market is retreating from the resistance at 1.3145, and could now test the level at 1.30 again.",
248381088,ava4x,FALSE,2836,3129,81190,27,2012-09-19 10:32:04+00:00, ,248368856148623360,en,0,0,0,0,dlvr.it,"Attention! FX news: EUR/USD: the market is retreating from the resistance at 1.3145, and could now test the level at 1.30 again.",
239902477,ForexCommune,FALSE,4461,5303,77880,47,2012-09-19 10:32:03+00:00, ,248368851669090305,en,0,0,0,0,dlvr.it,"[Update] EUR/USD: the market is retreating from the resistance at 1.3145, and could now test the level at 1.30 again.",
409996024,FaizanDehlvi,FALSE,38,40,738,0,2012-09-19 10:20:28+00:00, ,248365938938900480,en,0,0,0,0,TweetDeck,#EUR / #USD down following double top and #GBP / #USD also moving lower shamingly. Expect further weakness..,
434529720,OneGussmaster,FALSE,22,70,1650,0,2012-09-19 10:00:54+00:00, ,248361012259069953,en,0,0,0,0,Twitter Web Client,EUR/USD slipping to the lows of 16th Sept we'll see if they can push and keep the EUR/USD below 1.30 at the end of the day,
306065894,Flynchenberg,FALSE,2955,476,22163,90,2012-09-19 09:13:09+00:00, ,248348995074785280,en,0,0,2,0,TweetDeck,"@GregaHorvatFX  Grega, mate: Your latest EUR/USD H4 count: between wave iv &amp; v black there is wave 1 and 4 overlapse.",
769768448,RoyalExchangeFX,FALSE,32,60,56,0,2012-09-19 09:11:01+00:00, ,248348461219598336,en,0,0,0,0,Twitter Web Client,Fast money and UK names the main sellers EUR/USD taking the pair lower. Not far from the supposed bids 1.3020-00.,
481991954,SFCforex,FALSE,152,11,929,15,2012-09-19 09:04:33+00:00, ,248346830339989504,en,0,0,1,0,Twitter Web Client,19/9 We are seeing good sellers of EUR/USD and Cable around 1.3050 and 1.6250.,
187265434,393476480020,FALSE,476,1282,4864,5,2012-09-19 08:47:44+00:00, ,248342599591677952,en,0,0,0,0,Twitter Web Client,@waltervannelli Something strange is happening in the market... I was expecting more positivity in the EUR/USD and GBP/USD...,
19976129,AntonOlff,FALSE,9951,14758,12517,143,2012-09-19 08:17:35+00:00, ,248335013903478784,en,0,0,0,0,Twitter Web Client,"EUR/USD and AUD/USD show no sign of commitment during early LON session. Not ranging, just sputtering.",
29708582,FXDIRK,FALSE,31587,3555,42492,504,2012-09-19 08:17:04+00:00, ,248334882181349376,en,0,0,1,0,Twitter Web Client,"pending shorts in EUR/USD/Aussie and Kiwi @1,3095/1,0515/0,8295 all not activated yet &gt; will keep them active #FXDIRK",
146730095,edsicage,FALSE,17,24,99,0,2012-09-19 07:39:50+00:00, ,248325512487895040,en,0,0,1,0,TweetDeck,"@theecohouse the Yen pairs in AUD, EUR, GBP and USD are all testing respective edges...",
414259284,Tickmill,FALSE,34154,125,25639,161,2012-09-19 07:02:15+00:00, ,248316055414534144,en,0,0,0,0,Twitter Web Client,"#EUR/USD buy Orders in place 1.3030 to 1.3000, Sell Orders trail up from 1.3075.
Stops sub-1.3000 and 1.2980.",
605688727,ice_trade,FALSE,292,1771,328,2,2012-09-19 06:31:30+00:00, ,248308317649264640,en,0,0,0,0,Twitter for BlackBerry®,"Hello guys, i went long EUR/USD at 1.3070 and AUD/UsD at 1.0440 tp is 200 pips each.",
243841016,Mr_HKhan,FALSE,297,1925,4981,5,2012-09-19 06:28:57+00:00, ,248307673005686785,en,0,0,0,0,Twitter for Android,Looks like a boring sidways day may be on the cards for eur/usd. And ftse also. Expect some better movement tomorrow.,
771500222,Marc062149,FALSE,37,3,182,0,2012-09-19 06:23:47+00:00, ,248306373706801152,en,0,0,1,0,Twitter Web Client,"Liquidated 50% USD/JPY and EUR/JPY for 50 and 100 pips respectively, letting the rest run.",
79233326,ElliottForecast,FALSE,27048,22,481253,673,2012-09-19 06:03:51+00:00, ,248301358548144128,en,0,0,0,1,TweetDeck,$EURUSD: We continue to view the pullback as corrective and once complete should result in resumption of uptrend.  #EUR #USD,
55497223,jeyhun_sf,FALSE,14,19,10,1,2012-09-19 02:05:58+00:00, ,248241490374045696,en,0,0,0,0,Twitter Web Client,Buying(long) EUR/USD since AUG 24th and mentioned on Sept 4th that euro is still going up before it reverses. 1.3200 will be seen soon!!!,
29708582,FXDIRK,FALSE,31587,3555,42492,504,2012-09-18 22:14:24+00:00, ,248183215372783616,en,0,0,0,0,Twitter for iPhone,"still pending shorts for Eur/Usd - Aussie and Kiwi &gt; 1,3095/1,0515/0,8295 #FXDIRK",
16712603,tradertommyh,FALSE,43,0,166,1,2012-09-18 15:41:01+00:00, ,248084219509735426,en,0,0,1,0,Twitter Web Client,"Moving up stops on EUR/USD long and USD/CHF short. Added USD/JPY long. Net is over 1,000 pips so far.",
420222544,waltervannelli,FALSE,27692,707,51630,401,2012-09-18 15:28:33+00:00, ,248081080710725633,en,0,0,0,0,Twitter Web Client,eur/usd closed in range 1.3044/1.3077 quiet and flat here.,
414259284,Tickmill,FALSE,34154,125,25639,161,2012-09-18 15:15:14+00:00, ,248077730040643586,en,0,0,0,0,Twitter Web Client,#EUR/USD 9% bounce has added burden to EZ economy as it struggles to escape economic recession and governments engage in more austerity.,
426722004,RiskR3ward,FALSE,13627,426,25696,309,2012-09-18 14:51:40+00:00, ,248071799265435648,en,0,0,1,0,Twitter Web Client,EUR/USD is trying create low and a breakout above 1.3080 will most likely confirm that we have created a new low.,
1386531,aspentrading10,FALSE,8979,928,21265,261,2012-09-18 14:20:13+00:00, ,248063886421549056,en,0,0,0,0,TweetDeck,"another consolidation day in here - eyeing longs in EUR/JPY, CAD/JPY and even a short in USD/SGD",
108456580,josem109,FALSE,462,1798,2635,5,2012-09-18 12:28:08+00:00, ,248035679156699137,en,0,0,0,0,Twitter for Android,EUR/USD under pressure. Preference short position below 1.314 with target @ 1.3015 and 1.2975 in extension,
43854816,Kitinda_,FALSE,325,273,17351,1,2012-09-18 12:20:38+00:00, ,248033791606661120,en,0,0,0,0,Twitter Web Client,"Just got back and a quick look at my EUR/USD chart tells me that the #Bear threat is growing,trading below 1.3050 thus far..hmmm!",
414259284,Tickmill,FALSE,34154,125,25639,161,2012-09-18 11:24:48+00:00, ,248019739048304640,en,0,0,0,0,Twitter Web Client,"Russian buyers lift #EUR/USD off stop-induced lows under 1.3050
Good bids eyed 102.40-55 EUR/JPY and ahead of 1.2100 EUR/CHF",
383188100,FXspacetrader,FALSE,900,299,38961,26,2012-09-18 10:24:33+00:00, ,248004578686152705,en,0,0,0,0,Twitter Web Client,Eur/usd/ gpb/usd lots of profit taking now and slowing it all down people leaving the party perhaps! Swingers have done really well.,
43854816,Kitinda_,FALSE,325,273,17351,1,2012-09-18 10:18:19+00:00, ,248003009605406720,en,0,0,0,0,Twitter Web Client,"Watching this EUR/USD pair keenly,all intentions show #Bear but not ruling out one more hedge,just in case and when it is deemed necessary.",
602162080,LowKeyCapital,FALSE,137,439,2228,2,2012-09-18 09:30:27+00:00, ,247990960959668224,en,0,0,0,0,Twitter Web Client,"EUR/USD 1.30715 morning resistance level holds firm, waiting on direction and continuation of the downward trend #traders",
201847268,GeorgeStoykov,FALSE,1565,137,57458,87,2012-09-18 09:01:33+00:00, ,247983688552423424,en,0,0,0,0,TweetDeck,"ZEW better than expected, lets see if EUR now becomes the new USD and plunge on better than expected stuff :D",
423274783,SteliosConto,FALSE,4927,699,20185,444,2012-09-18 08:35:20+00:00, ,247977091088404480,en,0,0,0,0,Twitter Web Client,Bottom line: the UK isn't doing too bad. Long GBP vs EUR and USD,
625463533,EthicalForex,FALSE,178,541,163,1,2012-09-18 08:20:56+00:00, ,247973468660981760,en,0,0,0,0,LinkedIn,A quiet day in the market sees the GBP gain against the EUR and the USD,
252571367,rioseco751,FALSE,715,0,14046,34,2012-09-18 07:53:32+00:00, ,247966570385661953,en,0,0,2,0,Twitter for iPhone,I dont like to trade agains the trend. So small Position usd/cad And i Will wait. Eur/usd wants to go lower.,
216978309,gaboca71,FALSE,105,122,1213,6,2012-09-18 07:37:27+00:00, ,247962525856051200,en,0,0,0,0,Twitter Web Client,"Looks like a daily turning sign developing on EUR/USD now ,, waiting for daily close and confirmation tomorow to enter short ..",
435609120,LuigiBissatini,FALSE,42,0,2251,2,2012-09-18 06:27:46+00:00, ,247944987835260929,en,0,0,0,0,Twitter Web Client,"EUR/USD pressure against 1,3082 with ""double top"" pattern and ""gravestone doji"" on 4h chart aiming at least at 1,3020/3013 before up again",
605688727,ice_trade,FALSE,292,1771,328,2,2012-09-18 06:22:34+00:00, ,247943681250840576,en,0,0,0,0,Twitter for BlackBerry®,.. Am considering 1.2970/1.3020 as buy zone for EUR/USD and 1.6090/6140 for GBP/USD. but not very sure yet .,
15664977,Podcasting101,FALSE,13154,14309,38207,285,2012-09-17 15:40:16+00:00, ,247721640845250560,en,0,0,1,0,TweetDeck,"@soolebop yaKnow if i ever see ECB and FOMC qe action like this again I'm going long EUR/USD and gold, live and learn... print more paper...",
420222544,waltervannelli,FALSE,27692,707,51630,401,2012-09-17 15:20:42+00:00, ,247716717516705792,en,0,0,0,0,Twitter Web Client,Closed eur/usd long in pair flat and boring now.,
96182386,_moneyway_,FALSE,143,286,1163,3,2012-09-17 15:18:56+00:00, ,247716273788690432,en,0,0,0,0,Facebook,EUR/USD rallies and extends gains to 1.3172,
586537487,Trust_Capital,FALSE,2016,1803,50949,36,2012-09-17 14:06:16+00:00, ,247697987504058369,en,0,0,0,0,Twitter Web Client,EUR/USD rallies and extends gains to 1.3172,
23108103,mariusghisea,FALSE,2032,743,16661,45,2012-09-17 13:53:05+00:00, ,247694667695652864,en,0,0,0,0,Twitter Web Client,"I opened sell EUR/USD order 4 at 1.3165
and buy USD/CHF order 3 at 0.9250",
259677592,Papipips,FALSE,166,404,2150,22,2012-09-17 13:41:50+00:00, ,247691836821479425,en,0,0,0,0,Twitter Web Client,"Despite $USD weakness against the $EUR, note how $AUD and $NZD just can't catch a bid here",
94409368,CCofWaterloo,FALSE,172,314,1510,3,2012-09-17 13:29:27+00:00, ,247688718650073089,en,0,0,1,0,Twitter Web Client,"Good morning!! While the #EUR is going up and up, the #USD is falling... You can reserve your currency online at our website! #kitchener",
217808925,Chartistgroup,FALSE,419,19,1602,9,2012-09-17 13:14:41+00:00, ,247685006078652416,en,0,0,0,0,Twitter Web Client,EUR/USD: T1 reached @ 1.3130 (+30 pips). Close half position and move stop at breakeven.,
19111554,fazlayim,FALSE,9485,72,7622,2,2012-09-17 12:48:37+00:00, ,247678444731768832,en,0,0,0,0,Twitter for iPad,"Eur/Usd the pair was likely to find support at 1.2759, Tuesday’s low, and resistance at 1.3168, Friday’s high up to now..",
195673887,mtgcards_be,FALSE,364,343,4112,14,2012-09-17 12:34:59+00:00, ,247675015712083968,en,0,0,0,0,Twitter Web Client,"Abrupt Decay and Nivmagus Elemental seem to be ""hotter"" in Europe, comparing EUR (MKM) to USD (SCG) prices (%-wise)",
29708582,FXDIRK,FALSE,31587,3555,42492,504,2012-09-17 12:07:26+00:00, ,247668078417158144,en,0,0,0,0,Twitter Web Client,"€/$ still fighting 1,31 highest EUR/USD Shot Short still 1,3095 &gt;one still pending for 1,3185 4-hour/daily overbought @72 and 78 RSI #FXDIRK",
278937347,mosesharding,FALSE,5897,52,64011,126,2012-09-17 11:11:02+00:00, ,247653885555130368,en,0,0,0,0,Twitter Web Client,Watch USD Index at 78.10 (and EUR/USD at 1.3250); need to be cautious; weak dollar and strong euro may not help both US and Euro zone,
273120097,zepo,FALSE,1496,425,2737,62,2012-09-17 11:04:23+00:00, ,247652212371759104,en,0,0,0,0,Hootsuite,"Unveiling new features on Zepo!! Now multiple international currencies available on your @zepo powered online store. INR, EUR, GBP and USD.",
802538629,KarimBireche,FALSE,29,20,73,0,2012-09-17 10:52:23+00:00, ,247649192242188288,en,0,0,0,0,Twitter Web Client,EUR/USD just scalping and nothing else for today...,
36045940,jamielesinski,FALSE,986,94,11209,40,2012-09-17 09:26:11+00:00, ,247627498941214721,en,0,0,1,0,TweetDeck,@lee_alley Not sure I agree entirely - EUR has made strides to reassure market hence increased risk appetite and USD sell off.]#,
79233326,ElliottForecast,FALSE,27048,22,481253,673,2012-09-17 09:18:58+00:00, ,247625684393000960,en,0,0,2,0,TweetDeck,$EURUSD: Pullback from Friday high should prove corrective and lead to further strength  #EUR #USD,
388934586,AbidexDBaddest,FALSE,20,227,2903,0,2012-09-17 08:11:46+00:00, ,247608772917346304,en,0,0,1,0,Twitter for BlackBerry®,I sold Eur/Usd on friday at 1.3160. Its 9am nao london time and Eur/Usd is 1.3100. I'm 60 pips positive. Stay tuned for updates,
420222544,waltervannelli,FALSE,27692,707,51630,401,2012-09-17 07:49:31+00:00, ,247603172921729024,en,0,0,0,0,Twitter Web Client,eur/usd 1.3105 probably a lil retracement in a day without news flat and neutral here at moment.,
354067820,marktara24,FALSE,88,91,696,3,2012-09-17 05:37:32+00:00, ,247569957246885888,en,0,0,0,0,Twitter for Android,RT @4xmentoring Numbers are posted.  Potential 5 Day Reversal on both EUR/USD and GBP/USD pairs.,
617942799,4xmen,FALSE,234,4,2369,2,2012-09-17 05:25:04+00:00, ,247566820230451200,en,0,0,0,0,Twitter Web Client,Numbers are posted.  Potential 5 Day Reversal on both EUR/USD and GBP/USD pairs.,
312773294,onald_just,FALSE,236,1447,459,0,2012-09-17 04:28:49+00:00, ,247552666694209537,en,0,0,0,0,Twitter Web Client,"In Asian trading on Monday, EUR/USD was trading down 0.13% at 1.3112, up from a low of 1.3110 and off from a high of 1.3134.",
724554144,ArunAvafx,FALSE,14,22,5,0,2012-09-15 17:17:37+00:00, ,247021364807086080,en,0,0,0,0,Twitter Web Client,"while if EUR/USD manages to break out and close above 1.3052 level, this will denote a high bullish strength",
724554144,ArunAvafx,FALSE,14,22,5,0,2012-09-15 17:17:22+00:00, ,247021302349692928,en,0,0,0,0,Twitter Web Client,"If EUR/USD breaks out and closes below 1.2927 level today, this will indicate considerable bearish strength",
220716793,JFagan77,FALSE,87,86,5539,0,2012-09-15 09:46:31+00:00, ,246907843385622528,en,0,0,1,0,Twitter for Android,@stevencharnley1 EUR &amp; USD purchased. 6 (and a half) sleeps!,
180708271,mustafatuklu,FALSE,271,134,516,0,2012-09-15 09:03:49+00:00, ,246897095854936064,en,0,0,0,0,Twitter Web Client,EUR/USD Clearing 1.30 and now 1.31; Eyes 1.3270 - Forexrazor,
1744721,Corbenic,FALSE,1277,2056,23457,38,2012-09-15 00:02:11+00:00, ,246760791716536320,en,0,0,0,0,LinkedIn,"8,9% rise in EUR/USD means S&amp;P500 is on US investor viagra only, and so likely to fizzle. Prepare to buy Corporate America after the crash.",
14554494,jbrains,FALSE,13332,893,87581,702,2012-09-14 18:54:07+00:00, ,246683263115091969,en,0,0,1,0,YoruFukurou,Is there no bank at all where a Canadian corporation can receive EUR and sell them electronically to CAD or USD for a reasonable fee?,
282136529,zhanusic,FALSE,2563,2372,39807,21,2012-09-14 17:27:14+00:00, ,246661395553345537,en,0,0,0,0,twitterfeed,"Daily Summary on USD, EUR, GBP, JPY, AUD and CAD",
7157322,lukele,FALSE,968,582,17621,23,2012-09-14 15:54:05+00:00,810927010cd00e0a,246637956675276800,en,0,0,0,0,Tweetbot for iOS,"@bdc I wrote Tim Cook and got a reply, the price increase to last years is mainly due to exchange rate USD/EUR. Sounds like BS",
75588314,jhbain,FALSE,128,86,3280,0,2012-09-14 15:15:28+00:00, ,246628237155913729,en,0,0,0,0,Twitter Web Client,The best wek for gains thanks to eur/usd and Mr. Bernanke..,
571242379,Neviutz,TRUE,1097,739,8493,10,2012-09-14 15:13:20+00:00, ,246627698665988096,en,0,0,1,0,Twitter Web Client,@Neviutz @tone765 And in addition I had to that I had to deal with USD &gt; EUR already just to then eventually pay in USD again.,
282136529,zhanusic,TRUE,2563,2372,39807,21,2012-09-14 14:56:11+00:00, ,246623384044179457,en,0,0,0,0,twitterfeed,EUR/USD Clearing 1.30 and now 1.31; Eyes 1.3270,
185673983,TheSquareMile,TRUE,7163,5072,97235,225,2012-09-14 14:52:25+00:00, ,246622434726408193,en,0,0,1,0,TweetDeck,"#FF @cv_0618 Charts to reveal the inner symmetry and beauty of market behaviour. No more, no less. Thx Costas #EUR #FTSE #ND #AUD #USD",
184779109,sanelelmzobe,TRUE,195,298,2329,2,2012-09-14 14:47:37+00:00, ,246621228801093635,en,0,0,2,0,Twitter for BlackBerry®,@ZaheerAnwari guess its back to eur longs and usd shorts lol,
122002543,4XOC,TRUE,215,0,18054,4,2012-09-14 14:42:32+00:00, ,246619950125551616,en,0,0,0,0,twitterfeed,"currencynews: Fed 'Currency Debasement 3' (QE3) Sees Gold and Silver Surge 2% and 4.3%: Today’s AM fix was USD 1,772.50, EUR 1... htt...",
75290848,I_M_A_Trader,TRUE,3666,150,113121,189,2012-09-14 14:28:58+00:00, ,246616536926789632,en,0,0,0,1,TweetDeck,"OK last trade for the week with subscribers is Short EUR/USD 1.3150 ..........tgt = 1.31 region !! 

reason: geo politics and strong US data",
370767390,chrstphbach,TRUE,167,336,6961,0,2012-09-14 13:51:38+00:00, ,246607139454468096,en,0,0,0,0,Twitter for Android,@bdc same here in germany. so bad that they take the prices in usd and just put a eur after.,
213355505,moinlfc,TRUE,1365,2218,24698,40,2012-09-14 13:31:39+00:00, ,246602110634979329,en,0,0,0,0,Twitter Web Client,@MistahBungle btw AUD might just get hammered in a bit. Critical levels against both EUR and USD. if people start buying those two against,
16704485,JETWAKE,TRUE,376,1121,11702,11,2012-09-14 12:30:58+00:00, ,246586840696647680,en,0,0,0,0,Twitter Web Client,EUR/USD 1.3117 new high for this week and +652 points in 19 days!,
414259284,Tickmill,TRUE,34154,125,25639,161,2012-09-14 11:28:49+00:00, ,246571198031470593,en,0,0,0,0,Twitter Web Client,"#EUR/USD Market still looks short and talks stops above 1.3125
Strong tech Res seen at confluence of several Fibo/retraces seen 1.3140-45",
437367228,JannicMikkelsen,FALSE,83,184,1164,5,2012-09-14 10:41:50+00:00, ,246559376360488961,en,0,0,0,0,Twitter Web Client,"EURNOK trades on the back of EUR/USD and EURSEK, but also as a part of NOKSEK interest (buying), why EURNOK is kept in tight range.",
574245578,GerardAalderink,FALSE,84,43,601,2,2012-09-14 10:38:43+00:00, ,246558591312621568,en,0,0,0,0,Twitter Web Client,"@JamieSaettele Take care. There is abnormal divergence with #DAX, #AEX and #EUR/USD. Predicts often shortterm reversal.",
31108229,GoldCore,FALSE,27264,16507,71053,597,2012-09-14 10:11:45+00:00, ,246551803615907840,en,0,0,0,1,Twitter Web Client,"Gold AM Fix: USD 1,772.50, EUR 1,359.70, GBP 1,093.53 
Yesterday’s AM Fix: USD 1,730.50, EUR 1,339.81 and GBP 1,073.64/oz",
22753657,TOTALP,FALSE,127,146,247,2,2012-09-14 09:51:58+00:00, ,246546824184360960,en,0,0,0,0,Twitter Web Client,Up-trend firmly in place after QE3 will look for corrections and profit taking in S&amp;P 500 and EUR/USD for buying oppertunities,
505258113,simpleFXmoney,FALSE,4,11,46,0,2012-09-14 09:18:43+00:00, ,246538456258461696,en,0,0,0,0,Twitter Web Client,"I just shorted EUR/USD and GBP/USD, my SL is 10 pips above today's high and TP is at the FR38.2, Let's see what will happen",
454087312,SECNewgateUK,FALSE,1901,2250,4712,49,2012-09-14 08:25:55+00:00, ,246525170607599616,en,0,0,0,0,TweetDeck,USD remained under pressure overnight hitting new 4 month lows against £ and EUR after Fed Reserve announced 3rd round of QE3,
36045940,jamielesinski,FALSE,986,94,11209,40,2012-09-14 07:39:36+00:00, ,246513514443853825,en,0,0,1,0,TweetDeck,Cable and EUR/USD most interesting (yet unsurprising) movers: up to 1.619 (GBP/USD) and 1.30+ EUR/USD.,
407056795,Londoner_Ag47,FALSE,13,5,1894,10,2012-09-14 07:04:53+00:00, ,246504779436658689,en,0,0,0,0,Twitter Web Client,Quick trades this a.m.; LOSS £4.60 on $EUR/USD and PROFIT £21.00 on $FTSE100 positions. That'll do.,
255263381,ailliwre,FALSE,979,558,128589,22,2012-09-14 07:03:23+00:00, ,246504399512416256,en,0,0,0,0,TweetCaster for Android,"@oandis just the eur/usd and dx; without any movement in es or tf, etc....cant lol",
414259284,Tickmill,FALSE,34154,125,25639,161,2012-09-14 06:31:34+00:00, ,246496392070172672,en,0,0,0,0,Twitter Web Client,"#EUR/USD Barriers 1.3100, Buy Orders 1.30, 1.2980 and 1.2950
Stops 1.2960 and 1.2940",
96086071,kizitodavinci,FALSE,441,495,15208,4,2012-09-14 06:29:12+00:00, ,246495796671959040,en,0,0,0,0,Twitter for BlackBerry®,"There is nuffing like staying in d trend, I bought the EUR/USD on d next open after that inverted hammer and smiling is an understatement.",
296807385,ForexTime_blog,FALSE,133,13,905,9,2012-09-14 05:54:25+00:00, ,246487044036116480,en,0,0,0,0,Twitter Web Client,"European session, September, 14:
EUR\USD - 1,3052/61;
GBP\USD - 1,6295/1,63 and higher;
AUD\USD - target 1,0614;
USD\CHF - target 0,9290.",
75290848,I_M_A_Trader,FALSE,3666,150,113121,189,2012-09-14 05:53:38+00:00, ,246486846442455040,en,0,0,0,0,TweetDeck,"RT @kathylienfx: EUR/USD 1.30 DONE

Good call and analysis as always kathy .........muchos respectos !!",
628521553,JamesDewds,FALSE,179,391,5048,5,2012-09-14 05:28:02+00:00, ,246480405904097281,en,0,0,0,0,Twitter Web Client,"USD sell off continues post FOMC this morning as EUR printed a high of 1.3029, and AUD 1.0586 so far.",
68925454,Oswana_josh,FALSE,967,2430,1037,6,2012-09-14 05:17:21+00:00, ,246477716721913856,en,0,0,2,1,Twitter for Android,"@alykhansatchu EUR/USD @ 1.3027. Political and economic attention has switched from the
 E.U. to the U.S. That is just my opinion.",
185673983,TheSquareMile,FALSE,7163,5072,97235,225,2012-09-14 04:39:39+00:00, ,246468229944459264,en,0,0,0,0,Twitter for BlackBerry®,"Highs: #EUR #USD up to 1.3020, #GBP tad under $1.62, USD #CAD is testing 0.9650 and #AUD nr $1.06. USD #SGD new year lows $1.2220–25",
18229905,ikegapeex,FALSE,249,430,1660,5,2012-09-14 03:51:34+00:00, ,246456129750712320,en,0,0,0,0,Twitter Web Client,Adding to short position in EUR/USD and long position in USD/CHF.  If I'm right this willl be my greatest trade ever,
170707174,DCBorthwick,FALSE,11579,924,56801,273,2012-09-14 02:30:10+00:00,33586f7003ba17e7,246435643159367680,en,0,0,1,1,Twitter for Android,@Kathleen_Hays @saraeisenFX @pimmfox is there anyone that told u EUR/USD would rally and QE3 would come to be?,
182783483,indiatradefx,FALSE,346,122,229622,10,2012-09-14 01:39:56+00:00, ,246422999752916993,en,0,0,0,0,Twitter Web Client,SELL EUR/USD 1.2989 AND 1.3071 WITH TP  1.2907 AND 1.2826 WITH SL 1.3153,
15512557,gayasoft,FALSE,1067,1560,3943,54,2012-09-14 01:24:14+00:00, ,246419050849255425,en,0,0,0,0,Hootsuite,@gamasutra I think its a shame how they pull that one off. There is still an MSRP and price they ask for leading to USD -&gt; EUR 1:1,
