author id,author username,is_verified_user,followers_count,following_count,tweet_count,listed_count,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
267097064,sassenvanelsloo,False,5578,5346,77974,112,2011-12-19 14:48:46+00:00, ,148776792335974401,en,0,0,0,0,Twitter Web Client,"@JamesGRickards ECB does backdoor QE and if EMU falls apart (due to democratic process) it pays to get out of EUR. USD also bad, agreed"
212597510,leopardtrader,False,635,33,11944,36,2011-12-19 12:28:10+00:00, ,148741411313958912,en,0,0,0,0,StockTwits Web,"some says "" $EUR/USD is bearish while $AUD/USD is bullish"" conjuring various levels and charts ..haha. Nonsense! They move same direction"
75588314,jhbain,False,127,87,3349,0,2011-12-19 11:52:00+00:00, ,148732307698757632,en,0,0,0,0,Twitter Web Client,stop on short eur/usd now B/E. let it run and hope for a BIG fall.
395760689,1stLtNickJames,False,14,18,690,0,2011-12-19 11:50:13+00:00, ,148731860258795521,en,0,0,0,0,Twitter Web Client,eur/usd and gbp/usd both are still in bearish rectangle's  i still feel like we are sitting on a bigger move to the south
29708582,FXDIRK,False,31586,3557,42550,503,2011-12-19 11:03:34+00:00, ,148720121165266944,en,0,0,1,0,Twitter Web Client,@fx_13 still in my EUR/JPY Long and some EUR/USD Longs here - new one is EUR/CHF Long - who else is bullish now?? :-)) #FXDIRK
156592055,wirraltraders,False,930,508,6128,16,2011-12-19 10:50:05+00:00, ,148716727327408128,en,0,0,1,0,Twitter Web Client,long eur/usd at ..26 and aussie at ..52
145380594,Andres_vahopski,False,481,64,7030,24,2011-12-19 10:16:25+00:00, ,148708255537954816,en,0,0,0,0,Twitter Web Client,#EUR/USD NB - implied vols were hit to multi month lows late last week to highlight the year end slow down and anticipated range trading #FX
93856182,Trading_Point,False,438,428,2604,16,2011-12-19 09:18:47+00:00, ,148693751420825601,en,0,0,0,0,Facebook,We hope everyone had a great weekend?  The EUR/USD winner will be announced soon!.....and much more to come!
395760689,1stLtNickJames,False,14,18,690,0,2011-12-19 09:01:02+00:00, ,148689285359472640,en,0,0,0,0,Twitter Web Client,sold eur/usd aud/usd and gbp/usd
339537365,BRACS_,False,32,50,932,1,2011-12-19 08:24:33+00:00, ,148680101767286784,en,0,0,0,0,Twitter Web Client,This week COT report has caught the attention of investors. Will there be another free fall in EUR/USD and other high-yielding currencies?
395760689,1stLtNickJames,False,14,18,690,0,2011-12-19 07:56:24+00:00, ,148673018665766913,en,0,0,0,0,Twitter Web Client,bearish rectangles in bothe the eur/usd and gbp/usd are both continuation patterns forming @ the bottom of a downtrend
302503295,landabe,False,1193,2187,28629,9,2011-12-19 04:59:28+00:00, ,148628492953718784,en,0,0,0,0,twitterfeed,"FX JPY BRIEFING: USD gets leg up on Kim Jong-Il news, EUR soggy: USD/JPY and USD in general got a leg up on news of North Korean lead..."
212597510,leopardtrader,False,635,33,11944,36,2011-12-19 04:13:45+00:00, ,148616986467901440,en,0,0,0,0,StockTwits Web,"North Korea system is institutionalized and clear succession in place. No need for market to be jittery of Kims death. $SPX, $EUR/USD, $AAPL"
75290848,I_M_A_Trader,False,3666,168,113387,189,2011-12-19 01:31:03+00:00, ,148576040871145473,en,0,0,0,0,Twitter Web Client,I have already made + 62 pints so far tonight on aussie and euro shorts .But now my bias is long eur/usd
127835834,pipaccumulator,False,3439,82,11892,47,2011-12-19 00:35:36+00:00, ,148562088997027840,en,0,0,0,0,Twitter Web Client,OK. EZ crisis still a crisis....nothing new here. EUR/USD below 1.2970 and I am interested in getting involved. For now wait until Europe.
42195227,AliSeleem,False,444,499,17050,0,2011-12-18 14:54:37+00:00, ,148415877757419520,en,0,0,0,1,Twitter for BlackBerry®,"Advice: If u Short EUR/USD last week, take ur profit and wait for a rebound to sell it again.. Sell at 1.3500's"
170608180,Tradingforex24,False,10952,5430,34318,70,2011-12-18 07:36:54+00:00, ,148305724907331584,en,0,0,0,0,Twitter Web Client,Weekly Review and Outlook: EUR/USD Breached 1. ... Euro weakened broadly last week on delayed reaction to the the EU summit. Successful b
177799154,chechenbroker,False,304,269,4197,16,2011-12-18 00:16:32+00:00, ,148194901463539712,en,0,0,1,0,Twitter Web Client,Euro breaks 1.3000. What's next? If euro crisis intensify I am expecting EUR USD move to 1.2875 and then correction to 1.3200
19111917,mbusigin,False,16759,1410,57999,900,2011-12-17 21:30:50+00:00, ,148153200996921344,en,0,0,0,0,TweetDeck,"@TheArmoTrader @StockSage1 @tradefast @StockJockey FWIW, I am long both some EUR and a lot of USD here"
34766455,ErikaWakid,False,674,231,8991,13,2011-12-17 21:05:08+00:00, ,148146733711495168,en,0,0,0,0,UberSocial for BlackBerry,"@jessymallah @SherryKilany I've got mainly usd, some gbp and some eur. No egp. Avoid egp like the plague."
321788199,stock_stream,False,7244,7891,1169,44,2011-12-17 21:04:24+00:00, ,148146547643789312,en,0,0,0,0,Twitter Web Client,"Good trading week guys. Between GBP/AUD, EUR/CAD, USD/SGD we made close to 400 pips. Still open on a few lots in EUR/CAD and USD/SGD."
154841218,brianfreilly201,False,82,23,50,2,2011-12-17 02:45:12+00:00, ,147869927439740930,en,0,0,0,0,Twitter for Android,Eur/Usd and Eur/Jpy time is running out for bearish continuation
93295809,JamesGRickards,False,244335,2062,50651,3101,2011-12-17 02:02:41+00:00, ,147859227082358784,en,0,0,2,1,Twitter Web Client,"@TommyLutzJr Well, it's a speculation, not an investment, but I like EUR/USD. So do the #Fed and @USTreasruyDept #ShortDollars"
19988458,DougKass,False,112223,4185,106066,3223,2011-12-16 18:15:04+00:00, ,147741547083993088,en,0,0,6,3,TweetDeck,Coming up on RealMoneyPro some technical voodoo -- The intraday EUR/USD looks positive based on a head and shoulders config.
212597510,leopardtrader,False,635,33,11944,36,2011-12-16 18:00:20+00:00, ,147737841290584064,en,0,0,0,0,StockTwits Web,"Contacts say rumour of S&P downgrade of Italy and Spain today highly unlikely. Action was about Fitch Neg outlook. $EUR/USD, $USD/JPY, $SPY"
212597510,leopardtrader,False,635,33,11944,36,2011-12-16 17:58:10+00:00, ,147737294856658944,en,0,0,0,0,StockTwits Web,"The big news of Fitch is now off the table. S&P downgrade today unfounded rumour and unlikely. $EUR/USD, $SPX, $GBP/USD,$AAPL"
438471310,ForexPreacher,False,3,14,1,0,2011-12-16 17:55:42+00:00, ,147736673420181505,en,0,0,0,2,Twitter Web Client,EUR/USD and GBP/USD are crashing.
395760689,1stLtNickJames,False,14,18,690,0,2011-12-16 17:53:06+00:00, ,147736018659983360,en,0,0,0,0,Twitter Web Client,eur/usd broke 1.3000 and made new lows for the day like we said i hope everyone was able to catch the move from 3080 down callin it a day
218229438,datager,False,36,63,505,0,2011-12-16 17:38:17+00:00, ,147732289881776128,en,0,0,2,0,Twitter Web Client,@AlphaEdge thx! missed ur short exit tweet wed and am still short...looking for EUR/USD to break 1.30 today...do u have downside SPY target?
188953515,abdulsamba,False,31,174,81,0,2011-12-16 17:19:44+00:00, ,147727623395606528,en,0,0,0,0,Twitter Web Client,possible head and shoulder on eur/usd 15min
156592055,wirraltraders,False,930,508,6128,16,2011-12-16 16:24:32+00:00, ,147713732829655040,en,0,0,0,0,Twitter Web Client,long aussie at ..91 and eur/usd at ..41
156592055,wirraltraders,False,930,508,6128,16,2011-12-16 15:37:07+00:00, ,147701798310920192,en,0,0,0,0,Twitter Web Client,took aussie long again at 86 and eur/usd at ..34
34892800,CGB01,False,264,0,6868,15,2011-12-16 15:27:11+00:00, ,147699297280991232,en,0,0,0,0,Twitter Web Client,5 down 2 up on M15 EUR/USD.  Waiting for next candle to start and possibly start another short.  This will form a H&S
156592055,wirraltraders,False,930,508,6128,16,2011-12-16 14:42:20+00:00, ,147688011453313024,en,0,0,0,0,Twitter Web Client,long aussie at ..76 and eur/usd at ..33
395760689,1stLtNickJames,False,14,18,690,0,2011-12-16 14:39:06+00:00, ,147687199272480768,en,0,0,0,0,Twitter Web Client,eur/usd expect too test 1.30 think it has the power to break it and go further
212597510,leopardtrader,False,635,33,11944,36,2011-12-16 14:35:38+00:00, ,147686326823698432,en,0,0,0,0,StockTwits Web,"Why do traders keep their eyes off the ball and keep watching ""ticks"" that causes irrational actions. $EUR/USD, $AUD/JPY, $SPX"
39776890,sguzmanl,False,2304,1432,15782,92,2011-12-16 13:11:10+00:00, ,147665068719480833,en,0,0,0,0,Twitter Web Client,"FX break-down of reserves:64% USD, 28% EUR, 4.5% GBP, and 3.5% JPY, which is the composition of FX reserves reported  IMF’s COFER survey."
317633868,chasingfwd,False,33,375,1608,6,2011-12-16 13:01:54+00:00, ,147662735642066944,en,0,0,0,0,Twitter Web Client,"EUR/USD overbought, Gold sliding down from HOD. No way will the puppet masters let it close &gt;1600 for wknd. And who wants a position anyway?"
198749985,CryptoArnaud,False,984,1300,13455,27,2011-12-16 12:48:41+00:00, ,147659412377567233,en,0,0,0,0,Twitter Web Client,order setup: short #eur/usd @ 1.3120 and booked profit on long #eur/CHF
248465096,7ewalt,False,51,260,2147,2,2011-12-16 11:41:58+00:00, ,147642620204679168,en,0,0,1,0,Twitter for iPhone,"Eur/usd holding up germany flat to greenish and futs are strong. Looks to be green today, the big volitile jirations have subsided. $tna"
22011681,sneakersnstuff,False,244135,47,18060,1160,2011-12-16 10:13:15+00:00, ,147620293530226688,en,0,0,1,0,TweetDeck,"@VinhMym ok, we will have to declare the value to about 60 eur. That's about 77 usd and usually items under 100 usd will not be charged"
145380594,Andres_vahopski,False,481,64,7030,24,2011-12-16 09:40:18+00:00, ,147612003643559936,en,0,0,0,0,Twitter Web Client,"#EUR/USD has been trading a range near 1.3000 for the last 24 hrs,with large vanilla expiries ys and more today,helping to contain the pair"
395760689,1stLtNickJames,False,14,18,690,0,2011-12-16 09:20:10+00:00, ,147606936618151938,en,0,0,0,0,Twitter Web Client,since market open eur/usd stuck in a 30pip channel and gbp/usd stuck in a 40pip channel i expect us to stay consolidated
93856182,Trading_Point,False,438,428,2604,16,2011-12-16 07:34:30+00:00, ,147580341656363008,en,0,0,0,0,Facebook,"Good Morning. Don't forget our EUR/USD Prediction Contest, only ten and a half hours to go."
191514098,altaybank,False,10028,11853,13975,45,2011-12-16 05:05:13+00:00, ,147542773447409665,en,0,0,0,0,Twitter Web Client,"AUD/USD, EUR/USD resistance levels holding into early Europe Those levels are at .9990 and 1.3050 respectively. Otherwise it ’s a quiet"
19605218,MinkenLeder,False,170,911,9117,47,2011-12-15 23:35:28+00:00, ,147459789478297600,en,0,0,0,0,Twitter Web Client,"-NEWS- Merkel and FOMC Ruin Euro Party Early on Tuesday, the EUR/USD currency pair briefly rallied. Conflicting forces may have been acti"
255353674,alanfrescas,False,84,135,241,3,2011-12-15 20:37:36+00:00, ,147415030600712192,en,0,0,0,0,Twitter Web Client,"Tomorrow is going to be a rough day, so much fundamental. Watch closely EUR/USD and Silver."
212597510,leopardtrader,False,635,33,11944,36,2011-12-15 18:48:04+00:00, ,147387463441199104,en,0,0,0,0,StockTwits Web,"$CHF is no longer a safe haven. It is now a yielding currency for risk plays. This means only US$ and JPY remain. $USD/CHF, $EUR/USD, $SPX"
29708582,FXDIRK,False,31586,3557,42550,503,2011-12-15 17:56:14+00:00, ,147374419801677824,en,0,0,1,0,Twitter Web Client,@Ancient_Warrior dude....don´t you think that one is too tight for that flip-flop...chicken-dance EUR/USD? :-) ...open a beer and chill :-)
156592055,wirraltraders,False,930,508,6128,16,2011-12-15 17:01:55+00:00, ,147360751026323457,en,0,0,0,0,Twitter Web Client,resumed buys on aussie at .38 and eur/usd at ..16
241213413,mpgolds,False,28,102,138,0,2011-12-15 16:58:19+00:00, ,147359844498804736,en,0,0,0,0,Twitter Web Client,"$SPY after failed mid-day rally, think we test the lows and go negative on the day.  EUR/USD and Gold both failing as well"
156592055,wirraltraders,False,930,508,6128,16,2011-12-15 16:50:15+00:00, ,147357816758345728,en,0,0,0,0,Twitter Web Client,sold aussie at ..44 and eur/usd at ..17
317633868,chasingfwd,False,33,375,1608,6,2011-12-15 16:46:31+00:00, ,147356873803304962,en,0,0,0,0,Twitter Web Client,2hr chart EUR/USD MA7 cross MA21 and heading for MA50 for confirmation. If it does.. risk on again
317633868,chasingfwd,False,33,375,1608,6,2011-12-15 16:34:00+00:00, ,147353726594719745,en,0,0,0,0,Twitter Web Client,"BennyB has Europe by the balls, must print now or EUR will implode. And ofc he needed the USD strenght to sell toilet paper aka USD bonds"
309855955,VPlessky,False,237,1185,5636,10,2011-12-15 16:28:40+00:00, ,147352382995578882,en,0,0,0,0,TweetDeck,"USDCHF at 0.9396, and also looks heavy.  Trading inline with EURCHF,  may tumble lower if EURCHF sold-off. #CHF #EUR #USD"
156592055,wirraltraders,False,930,508,6128,16,2011-12-15 16:14:38+00:00, ,147348852951887875,en,0,0,0,0,Twitter Web Client,long eur/usd at ...03 and aussie at ..18
323524602,Nyses12u,False,1,7,2,0,2011-12-15 16:12:40+00:00, ,147348356367257602,en,0,0,0,0,Twitter Web Client,Still holding EUR/USD short from 1.4025 will exit around 1.2770 and reassess
27096422,TraderAndyM,False,336,51,6751,9,2011-12-15 16:08:43+00:00, ,147347363600678912,en,0,0,0,0,TweetDeck,copper and eur/usd 5 min charts are identical
18730700,cashforlifetv,False,1634,0,26755,94,2011-12-15 15:52:59+00:00, ,147343403213012992,en,0,0,0,0,HL Twittter,"I just posted There goes the EUR/USD, crashes right through support at 1.3150 and is sitting below 1.3100, if it holds below 1.3150, next..."
50480074,alexdgn,False,1648,2003,85804,90,2011-12-15 15:50:02+00:00, ,147342662570217472,en,0,0,1,1,Twitter for Mac,"Breaking : Gold files for bankruptcy, CEO resigns and cashes bonus in confetti USD/EUR/JPY/GBP."
170707174,DCBorthwick,False,11599,926,56836,271,2011-12-15 14:44:57+00:00, ,147326281506230272,en,0,0,1,2,TweetDeck,I will be joining @pimmfox on @BloombergTV  for @TakingStock at 5pm to discuss the EUR/USD and the IMF
170707174,DCBorthwick,False,11599,926,56836,271,2011-12-15 14:44:08+00:00, ,147326077222649856,en,0,0,1,3,TweetDeck,I will be on @BloombergRadio with @saraeisenFX at 11am to discuss the EUR/USD and the  IMF
437506715,UKfinestStore,False,272,426,1806,3,2011-12-15 14:41:01+00:00, ,147325290996187136,en,0,0,0,0,Twitter Web Client,"@MrAlumFxTrader Eur usd macd and stochastic cross over almost in play. macd settings 19 39 9,slow stochastic 15 5 5"
437506715,UKfinestStore,False,272,426,1806,3,2011-12-15 14:38:31+00:00, ,147324662060298240,en,0,0,0,0,Twitter Web Client,"Eur usd macd and stochastic cross over almost in play. macd settings 19 39 9,slow stochastic 15 5 5"
35107896,fxdragons,False,199,100,913,3,2011-12-15 14:30:42+00:00, ,147322696177434624,en,0,0,0,0,Trillian,expect it to not move much higher today. EUR/USD and AUS/USD still showing up (with seperation) on 2 and 4 hr charts
29708582,FXDIRK,False,31586,3557,42550,503,2011-12-15 14:20:37+00:00, ,147320156736061440,en,0,0,1,0,Twitter Web Client,@BilgehanKirbas EUR/USD and EUR/JPY ...long-positions - always follow risk- and money-management mate :-) #FXDIRK
156592055,wirraltraders,False,930,508,6128,16,2011-12-15 14:16:51+00:00, ,147319210131984384,en,0,0,0,0,Twitter Web Client,long eur/usd at .37 and aussie at .76
293889579,RaqibKobrakai,False,104,115,6392,0,2011-12-15 14:12:10+00:00, ,147318032367222784,en,0,0,0,0,UberSocial for BlackBerry,Its very hard to deny master zuls view...sell sell even if the buy u sell...and true enough...EUR/USD crashes 100pips....
156592055,wirraltraders,False,930,508,6128,16,2011-12-15 13:52:19+00:00, ,147313037613875201,en,0,0,0,0,Twitter Web Client,had to nip out then. rebought aussie at ..77 and eur/usd at .40
15427912,KassandraTroy,False,9245,9207,526377,388,2011-12-15 13:51:28+00:00, ,147312822865510400,en,0,0,0,0,Twitter for Android,"@maggihotaroma Nee, zit op eur/usd te studeren. Klimt, and what goes up, must come down"
380269116,JuliesPatTips,False,745,1064,602,5,2011-12-15 13:24:49+00:00, ,147306115179356161,en,0,0,0,0,Twitter Web Client,Spot EUR/USD update: to continue has to tackle 3046 AND 3050 to try higher twords 3100. Any counter move must take out 2997 and 2950.
36742514,ForexTraderoom,False,2080,1025,11839,28,2011-12-15 13:07:10+00:00, ,147301672782270465,en,0,0,0,0,TweetDeck,19 Minister meetings this year for the Euro and still eur/usd falls below 1.3000 .  Will the Fed now assist the trouble region?
240142656,PankilShah9,False,165,485,848,4,2011-12-15 13:02:44+00:00, ,147300557772701696,en,0,0,0,0,Twitter Web Client,GBP USD at the trendline and EUR/USD roughly 12 pips away its trendline ... reversal on tap ?
211764621,fxonefa,False,305,94,20960,4,2011-12-15 13:02:24+00:00, ,147300474167623680,en,0,0,0,0,Twitter for iPad,"ZAR in quiet afternoon trade. Figures in US still to come. USD 8.41, EUR 10.93 and GBP 13.03. EURUSD hovering around 1.30."
156592055,wirraltraders,False,930,508,6128,16,2011-12-15 12:53:18+00:00, ,147298184203468800,en,0,0,0,0,Twitter Web Client,took eur/usd long at ..20 and aussie at .39 again
22125967,StavroulakisM,False,3059,625,3811,75,2011-12-15 12:23:04+00:00, ,147290575434027008,en,0,0,0,0,Twitter Web Client,EUR/USD up at 1.3010. M.Eastern names seen buying early. Buy stops eventually tripped through 1.3020 and we got to session high 1.3037
156592055,wirraltraders,False,930,508,6128,16,2011-12-15 11:35:26+00:00, ,147278587530182656,en,0,0,1,0,Twitter Web Client,my view is that eur/usd will find support here at 1300 if temp and have rebought at 1300 and aussie at ..20
189929204,_Mike_Swartz,False,8851,8556,5175,66,2011-12-15 11:06:26+00:00, ,147271292054290432,en,0,0,1,0,Twitter Web Client,My target was hit in the eur/usd last night. 1.3035 +45 pips and my usdchf made +30 nice start for the day.
310260838,000x00x0x,False,396,116,13428,26,2011-12-15 09:57:39+00:00, ,147253979473117185,en,0,0,0,0,Twitter Web Client,... and my sense is that EUR/USD pair could head lower to 1.20-1.22 .8% fall from current prices.
156592055,wirraltraders,False,930,508,6128,16,2011-12-15 08:54:08+00:00, ,147237998130499584,en,0,0,0,0,Twitter Web Client,long eur/usd at 06 and cable at ..92
19280840,takhsiru,False,1036,361,151545,41,2011-12-15 08:18:58+00:00, ,147229145234022400,en,0,0,1,0,Twitter Web Client,USD and EUR currently doesn't seem like a good currency for me to change into if I want to gain money later on.
156592055,wirraltraders,False,930,508,6128,16,2011-12-15 08:16:38+00:00, ,147228558882897920,en,0,0,0,0,Twitter Web Client,took long eur/usd at ..20 and cable at ..95
309855955,VPlessky,False,237,1185,5636,10,2011-12-15 07:40:53+00:00, ,147219563799523329,en,0,0,0,0,TweetDeck,"USDCHF and EURCHF tumble, punters cut their long positions before #SNB decision later today. #Swiss #CHF #EUR #USD"
412520478,gurupresario,False,91,193,492,4,2011-12-15 07:27:19+00:00, ,147216147513741312,en,0,0,0,0,Twitter Web Client,stupid EUR/USD; quit b*llshi****g and fallllllllllllll already! #profits
385160221,PHOENICI_Group,False,6,2,182,1,2011-12-15 06:46:37+00:00, ,147205906755616769,en,0,0,1,0,Twitter for iPad,EUR falls and gets closer to the USD. Should we say finally?
42195227,AliSeleem,False,444,499,17050,0,2011-12-15 05:21:56+00:00, ,147184595929022464,en,0,0,0,0,Twitter for BlackBerry®,"EUR/USD Strength and Resistance for today, S3: 1.2808, S2: 1.2877, S1: 1.2929, R1: 1.3050, R2: 1.3119, R3: 1.3171 #Good Luck #FX"
274098276,TuvaorBst,False,88,144,4155,4,2011-12-15 05:09:23+00:00, ,147181436053630976,en,0,0,0,0,Twitter Web Client,"@LongShortTrader hence USD rally EUR selloff, and asian currencies take the brunt of the appreciation e.g. JPY, CNY so far."
50352172,peterscene,False,306,55,4820,7,2011-12-15 01:13:47+00:00, ,147122143707140096,en,0,0,0,0,yoono,eur/usd bull target @13286 and bear target @12812 by Fri close. Pay your money take your choice
191514098,altaybank,False,10028,11853,13975,45,2011-12-14 23:31:17+00:00, ,147096352092995586,en,0,0,0,0,Twitter Web Client,"CitiTechs big calls for 2012: EUR/USD to 1.15; Gold to $2,400 EUR/USD will fall to 1.20, and possibly 1.10/1.15 before bouncing Gold rema"
41350334,PowerTraders,False,244,468,469,6,2011-12-14 23:10:15+00:00, ,147091056503177216,en,0,0,0,0,Twitter Web Client,EUR is doomed. Once its over there will be another ccy and finally thje USD will go down the drain. That will be in the final chapter.
303507634,TeteRecinos,False,99,274,2689,2,2011-12-14 20:48:53+00:00, ,147055479128993792,en,0,0,0,0,Twitter for BlackBerry®,"What I tweeted nov 23rd ""EUR/USD 1.3150, 1.3000 and 1.2870. Will we get there? Why yes we will"" @gregmikeFX , @PipCzar, @brasil61 @dachory"
212597510,leopardtrader,False,635,33,11944,36,2011-12-14 19:34:41+00:00, ,147036808608362497,en,0,0,0,0,StockTwits Web,"$CRUDE  closer and closer to 92$. 95$ is now support. No price is too low to keep selling $EUR/USD, $SPX"
212597510,leopardtrader,False,635,33,11944,36,2011-12-14 19:30:56+00:00, ,147035863015096321,en,0,0,0,0,StockTwits Web,"The fallacy of Fib, DMAs, EW, MACDs & others  is that results differ of diff risks and timeframes ! But risks move together ?? EUR/USD, $SPX"
31560553,CapitalBanker,False,939,766,14104,59,2011-12-14 18:16:54+00:00, ,147017234773053440,en,0,0,1,0,Twitter Web Client,@NoDoji 50 pip trailing stop got me out early on both eur/usd and aud/usd. you?
55827109,brokerz_bearish,False,2000,2739,12860,29,2011-12-14 17:44:40+00:00, ,147009120854220800,en,0,0,0,0,twitterfeed,RT @HedgefundPLAY - RT @MichaelLosa: @HedgefundPLAY Interesting how Eur/Cad did spike like Eur/USD and Eur/AUD. Still short Eur/Cad. ...
107077496,MichaelLosa,False,24,148,909,0,2011-12-14 17:27:56+00:00, ,147004911803047936,en,0,0,0,1,Twitter Web Client,@HedgefundPLAY Interesting how Eur/Cad did spike like Eur/USD and Eur/AUD. Still short Eur/Cad. Early bearish H&S forming as well.
107077496,MichaelLosa,False,24,148,909,0,2011-12-14 17:27:11+00:00, ,147004720840577024,en,0,0,0,0,Twitter Web Client,Interesting how Eur/Cad did spike like Eur/USD and Eur/AUD.  Still short Eur/Cad.  Early bearish H&S forming as well.
281093434,EfiEfthimiou,False,14360,777,36643,816,2011-12-14 17:21:46+00:00, ,147003359675678720,en,0,0,0,0,TweetDeck,"Rumor after rumor and... statement. France doesnt know anything of a downgrade (yet). EUR/USD 1.2996 -0,30%"
388934586,AbidexDBaddest,False,20,227,2903,0,2011-12-14 16:55:57+00:00, ,146996859754389506,en,0,0,0,0,Twitter for BlackBerry®,All long term Technicals and Fundamentals supports the Usd over the Euro on the Eur/Usd
52548228,voiceofforex,False,4151,2169,16456,71,2011-12-14 16:49:57+00:00, ,146995349985312768,en,0,0,0,0,Facebook,Booked most of usd longs...still like eur/cad and eur/chf short..snb will not up targets!!
368386188,Skyz1984,False,712,1215,18084,20,2011-12-14 16:33:41+00:00, ,146991259188338688,en,0,0,1,0,Twitter Web Client,"Buying eur/usd btw this level and 1,28 and then you will pass a great xmas!!!"
271399768,BMFNNews,False,1478,1524,99495,39,2011-12-14 16:13:38+00:00, ,146986212681465856,en,0,0,0,0,dlvr.it,"AUD/USD tests 0.9900 to the downside as WTI crude and Brent prints new lows; USD-Index sits at its intraday high, weighing upon EUR/USD..."
42195227,AliSeleem,False,444,499,17050,0,2011-12-14 16:13:21+00:00, ,146986140086452224,en,0,0,0,0,Twitter for BlackBerry®,"Gold, Oil and EUR/USD!! All are Free Falling!! Today who sold Gold or Oil could make $4,000 to $6,000 in a single lot!! WTF! #FX"
20729446,smsbda,False,2217,1937,16485,36,2011-12-14 16:10:14+00:00, ,146985357873917953,en,0,0,0,0,Twitter for iPad,EUR/USD 1.2954 and falling. No reason to get into longs yet.
30230421,leonharvest,False,66,54,1281,1,2011-12-14 16:02:40+00:00, ,146983450619035648,en,0,0,0,0,Twitter Web Client,EUR/USD continues sell-off towards 1.2900. It has just broken 1.2950 2 minutes ago. USD continues to gain strength agst majors and SGD
418299880,TexasHedger,False,1343,1874,18563,80,2011-12-14 15:48:02+00:00, ,146979771136483330,en,0,0,0,0,Twitter Web Client,"#EUR / #USD =1.2974, #Gold =$1,601.05, DXY =80.524, 10-yr =1.9356 - and the hits just keep on coming 10:48am ET."
156592055,wirraltraders,False,930,508,6128,16,2011-12-14 15:38:21+00:00, ,146977332228395010,en,0,0,0,0,Twitter Web Client,going for the aussie long again at ..38 and eur/usd at ..87 for limited move from these temp oversold postitions
156592055,wirraltraders,False,930,508,6128,16,2011-12-14 14:40:07+00:00, ,146962679653871616,en,0,0,0,0,Twitter Web Client,long eur/usd at ..86 and aussie at ..48
282965018,gmohata,False,308,36,4730,8,2011-12-14 14:33:56+00:00, ,146961121943879682,en,0,0,0,0,Twitter Web Client,EUR/CAD is looking oversold in the short term - Studying charts and Long entry levels. Thankfully my EUR/USD Long trade is still alive
64984150,ForexMetal,False,1014,1699,7416,44,2011-12-14 14:25:35+00:00, ,146959020203315202,en,0,0,0,0,Ping.fm,"The markets were focused on the FOMC meeting today.

Asian and European trading sessions:
Euro: During the Asian trading session the EUR/USD"
212597510,leopardtrader,False,635,33,11944,36,2011-12-14 14:23:56+00:00, ,146958605306966017,en,0,0,0,0,Twitter Web Client,"We will sell into any rally here and re-ignite our bearish view. We see what happens. $EUR/USD, $USD/CAD, $SPX"
212597510,leopardtrader,False,635,33,11944,36,2011-12-14 14:21:36+00:00, ,146958018788069379,en,0,0,0,0,Twitter Web Client,"We close all risks long intiated at ydays lows in FX and others. Market internals show potential weakness further. $EUR/USD, $SPX"
56024295,hrteaparty,False,829,556,9957,38,2011-12-14 14:04:29+00:00, ,146953711443390464,en,0,0,0,0,Echofon,Green shoots! EUR/USD dips below 1.30. Italy 5yr auction at 6.47% means EZ and USA heading for oncoming train.
421090734,ForexEngineer,False,60,0,41,0,2011-12-14 14:02:43+00:00, ,146953266234789888,en,0,0,0,0,TweetDeck,take a look at EUR/USD and XAU/USD in the same time ;-)
216491110,Blitz_Trades,False,554,63,7462,18,2011-12-14 14:00:30+00:00, ,146952706249068544,en,0,0,1,0,Twitter Web Client,RT @mbzotrader EUR/USD below 1.30 and falling // This makes wonders for my account.
403855355,ZoZoStockwatch,False,17845,666,81169,441,2011-12-14 13:57:37+00:00, ,146951980772896768,en,0,0,0,0,TweetDeck,EUR/USD below 1.30 and falling
238177574,Doloris123,False,17,51,548,0,2011-12-14 13:56:09+00:00, ,146951613121171456,en,0,0,0,0,Twitter Web Client,EUR/USD : Chatter suggesting a ticket of bids in place down there and into $1.2950 where another barrier strike is eyed.
421160308,RaduSendroiu,False,19,34,101,0,2011-12-14 13:53:33+00:00, ,146950957274640384,en,0,0,0,0,Twitter Web Client,"JC: ""Repeat after me: will not fade strong trends!Scares me about the EUR/USD rally the willingness to sell every uptick and buy every dip."""
86358396,GlobalCurrencyS,False,266,103,2066,7,2011-12-14 13:27:02+00:00, ,146944287182028800,en,0,0,0,0,Twitter Web Client,"Hola!  We are currently selling the USD @ 1.0571, EUR @ 1.3972 (WOW!) and GBP @ 1.6549!  Please call for rates on LARGE trades! 519.763.7330"
219214004,mochange,False,126,524,2426,0,2011-12-14 12:49:34+00:00, ,146934858109812736,en,0,0,0,0,Twitter Web Client,And were under 1.3 for the #EUR/USD... How low can you go?
39309555,wmudah,False,155,382,450,1,2011-12-14 12:22:49+00:00, ,146928125723418625,en,0,0,0,0,Twitter Web Client,and there we go EUR/USD successfully breaches 1.3000 option barrier 1.2974 touched briefly#risk off!
409520929,globalstockport,False,26,190,328,0,2011-12-14 11:03:44+00:00, ,146908223323123713,en,0,0,0,0,Twitter Web Client,and voila......italian bond yield down a fraction and eur/usd -.11%
